Temperatura   , dT           , Intensitat   , dI           , Tensió          , dV
21.2716827393 , 0.0415022597 , 5.6996917725 , 0.0049999999 , 4187.8261718750 , 5.6989665031
21.2296504974 , 0.0430811308 , 5.6985869408 , 0.0049999999 , 4186.0668945313 , 5.6682806015
21.1010456085 , 0.0425808020 , 5.7043080330 , 0.0049999999 , 4181.2109375000 , 7.9333949089
21.1524887085 , 0.0528986044 , 5.6993227005 , 0.0049999999 , 4189.2949218750 , 5.4031953812
21.1499786377 , 0.0486856513 , 5.7006969452 , 0.0049999999 , 4188.0112304688 , 7.4060177803
21.0715618134 , 0.0462853312 , 5.7053523064 , 0.0049999999 , 4179.9677734375 , 5.7868351936
21.1688003540 , 0.0352197140 , 5.6967220306 , 0.0049999999 , 4192.8496093750 , 6.4747829437
20.9592666626 , 0.0410053879 , 5.7023854256 , 0.0049999999 , 4173.9897460938 , 5.8661990166
21.0521106720 , 0.0461374782 , 5.7002787590 , 0.0049999999 , 4187.0507812500 , 7.1331582069
21.1280212402 , 0.0458132289 , 5.7085165977 , 0.0049999999 , 4176.3828125000 , 5.5876445770
21.1600170135 , 0.0473992079 , 5.7006688118 , 0.0049999999 , 4188.4023437500 , 7.2521305084
21.1719360352 , 0.0478037186 , 5.7003211975 , 0.0049999999 , 4181.3120117188 , 5.5779423714
21.2114562988 , 0.0665676668 , 5.6945137978 , 0.0049999999 , 4188.8544921875 , 5.6635651588
21.0985355377 , 0.0571487918 , 5.6880660057 , 0.0049999999 , 4187.0268554688 , 6.8329272270
21.1085739136 , 0.0363309085 , 5.7032642365 , 0.0049999999 , 4175.8247070313 , 5.3613977432
21.1223754883 , 0.0408384204 , 5.6906909943 , 0.0049999999 , 4181.4204101563 , 6.1506509781
21.0803432465 , 0.0421409085 , 5.6845035553 , 0.0049999999 , 4180.8959960938 , 6.6986985207
21.1807193756 , 0.0383600630 , 5.6917552948 , 0.0049999999 , 4173.0458984375 , 4.7608222961
21.0972824097 , 0.0453225039 , 5.6988925934 , 0.0049999999 , 4182.1323242188 , 4.8219585419
21.3118343353 , 0.0357535742 , 5.6976237297 , 0.0049999999 , 4188.2377929688 , 7.1073164940
21.2892494202 , 0.0413072333 , 5.6936736107 , 0.0049999999 , 4188.3500976563 , 5.4452924728
21.1989097595 , 0.0632666126 , 5.6837687492 , 0.0049999999 , 4181.4531250000 , 5.4873065948
21.0552501678 , 0.0639161617 , 5.6882858276 , 0.0049999999 , 4185.3271484375 , 7.4226083755
21.2553730011 , 0.0431603566 , 5.6961359978 , 0.0049999999 , 4184.0766601563 , 6.7317662239
21.1807193756 , 0.0448887199 , 5.7046666145 , 0.0049999999 , 4180.6333007813 , 4.5439734459
21.2283954620 , 0.0591463745 , 5.7152748108 , 0.0049999999 , 4186.9130859375 , 7.1963720322
21.1393146515 , 0.0400707163 , 5.7127337456 , 0.0049999999 , 4182.5551757813 , 7.6721959114
21.0583858490 , 0.0418524966 , 5.7001905441 , 0.0049999999 , 4180.6782226563 , 8.4239397049
21.1104545593 , 0.0452470630 , 5.6951289177 , 0.0049999999 , 4168.7631835938 , 5.3339672089
21.2033004761 , 0.0581615046 , 5.7035160065 , 0.0049999999 , 4185.8950195313 , 6.0327882767
21.2421970367 , 0.0551858507 , 5.6888422966 , 0.0049999999 , 4187.5439453125 , 7.7471804619
21.2045574188 , 0.0659018382 , 5.6911425591 , 0.0049999999 , 4180.7812500000 , 6.0907936096
21.1110820770 , 0.0355270095 , 5.6911368370 , 0.0049999999 , 4172.1972656250 , 6.4355378151
21.0884990692 , 0.0407165624 , 5.6910095215 , 0.0049999999 , 4173.3344726563 , 6.2908143997
21.1161041260 , 0.0523022637 , 5.6857666969 , 0.0049999999 , 4176.6958007813 , 8.1884260178
21.2421970367 , 0.0336596221 , 5.7013173103 , 0.0049999999 , 4184.2080078125 , 6.5409221649
21.1355514526 , 0.0646553338 , 5.6913809776 , 0.0049999999 , 4190.9619140625 , 6.8181219101
21.2033004761 , 0.0608340949 , 5.6974563599 , 0.0049999999 , 4187.3603515625 , 5.9762463570
21.1123371124 , 0.0536622033 , 5.7063436508 , 0.0049999999 , 4179.8354492188 , 7.5967230797
21.0615215302 , 0.0312281754 , 5.6982245445 , 0.0049999999 , 4170.6245117188 , 7.6405797005
21.0778331757 , 0.0338528343 , 5.7076454163 , 0.0049999999 , 4184.4257812500 , 7.5984225273
21.1769523621 , 0.0647896901 , 5.7250366211 , 0.0049999999 , 4181.5781250000 , 5.2998909950
21.0928916931 , 0.0409750827 , 5.7287235260 , 0.0049999999 , 4181.9438476563 , 6.6718044281
21.1763267517 , 0.0504155643 , 5.7221512794 , 0.0049999999 , 4176.4536132813 , 6.4790720940
21.0634059906 , 0.0502551384 , 5.7056140900 , 0.0049999999 , 4176.6679687500 , 7.2855596542
21.1449584961 , 0.0440788418 , 5.7028183937 , 0.0049999999 , 4177.6606445313 , 6.0445947647
21.1982841492 , 0.0424858779 , 5.7020115852 , 0.0049999999 , 4180.5747070313 , 6.4203681946
21.0784606934 , 0.0462853312 , 5.7131295204 , 0.0049999999 , 4183.1621093750 , 5.2180228233
21.0859889984 , 0.0465529598 , 5.7263097763 , 0.0049999999 , 4181.1132812500 , 5.8413901329
21.2735633850 , 0.0464527793 , 5.7262063026 , 0.0049999999 , 4193.6293945313 , 6.5739979744
21.0985355377 , 0.0439800881 , 5.7204966545 , 0.0049999999 , 4180.2675781250 , 6.1316452026
21.0132179260 , 0.0427990556 , 5.7093749046 , 0.0049999999 , 4175.0917968750 , 6.8803329468
21.1167297363 , 0.0426099673 , 5.7047376633 , 0.0049999999 , 4187.3852539063 , 5.3928823471
21.2208671570 , 0.0475496724 , 5.7083783150 , 0.0049999999 , 4187.5561523438 , 6.2274932861
20.8990421295 , 0.0506613739 , 5.7084808350 , 0.0049999999 , 4176.4072265625 , 7.0778293610
21.1123371124 , 0.0464059599 , 5.7062530518 , 0.0049999999 , 4178.5297851563 , 6.6080336571
21.1926383972 , 0.0634235069 , 5.7105975151 , 0.0049999999 , 4189.7319335938 , 8.0503864288
21.1192398071 , 0.0384005234 , 5.7080354691 , 0.0049999999 , 4185.0078125000 , 7.2978415489
21.1393146515 , 0.0550111160 , 5.7056078911 , 0.0049999999 , 4181.9916992188 , 5.7745923996
21.0232543945 , 0.0420154296 , 5.6949987411 , 0.0049999999 , 4181.4384765625 , 6.2902355194
21.1920108795 , 0.0364674293 , 5.6942410469 , 0.0049999999 , 4190.9824218750 , 5.8813562393
21.1204929352 , 0.0408003777 , 5.6981992722 , 0.0049999999 , 4184.8618164063 , 8.6641941071
21.1863651276 , 0.0546486005 , 5.7040815353 , 0.0049999999 , 4190.5175781250 , 7.9182767868
21.1355514526 , 0.0466728918 , 5.7046136856 , 0.0049999999 , 4181.4648437500 , 6.7481379509
21.0496025085 , 0.0570998639 , 5.7022843361 , 0.0049999999 , 4176.3471679688 , 6.6013965607
21.1418228149 , 0.0468588360 , 5.6988444328 , 0.0049999999 , 4192.7797851563 , 8.7699432373
21.1945209503 , 0.0414348543 , 5.6884226799 , 0.0049999999 , 4181.6264648438 , 5.9468941689
21.1255130768 , 0.0578080006 , 5.7035856247 , 0.0049999999 , 4191.6333007813 , 6.0190825462
21.0351753235 , 0.0510947742 , 5.7094173431 , 0.0049999999 , 4188.0341796875 , 7.1781339645
21.1198673248 , 0.0473664328 , 5.7090497017 , 0.0049999999 , 4180.3090820313 , 4.3182430267
21.1092014313 , 0.0346328281 , 5.7024912834 , 0.0049999999 , 4181.6567382813 , 6.2632441521
21.0282726288 , 0.0378055088 , 5.7003741264 , 0.0049999999 , 4178.7109375000 , 5.4219088554
21.1543693542 , 0.0519686677 , 5.7098236084 , 0.0049999999 , 4191.7666015625 , 5.4190478325
21.1317863464 , 0.0501190014 , 5.7025775909 , 0.0049999999 , 4185.0991210938 , 6.4664216042
21.1688003540 , 0.0383519679 , 5.7086329460 , 0.0049999999 , 4187.8222656250 , 4.9567375183
21.1324119568 , 0.0396264680 , 5.7084655762 , 0.0049999999 , 4192.7568359375 , 6.9870600700
21.2083206177 , 0.0531796664 , 5.7155189514 , 0.0049999999 , 4188.7060546875 , 5.6560707092
21.1317863464 , 0.0465796366 , 5.7023305893 , 0.0049999999 , 4184.1611328125 , 6.7373065948
21.1575050354 , 0.0468720943 , 5.7024273872 , 0.0049999999 , 4190.9975585938 , 6.6142501831
21.1035537720 , 0.0383357666 , 5.7125263214 , 0.0049999999 , 4189.7856445313 , 7.8657774925
21.1098289490 , 0.0444157571 , 5.7101383209 , 0.0049999999 , 4184.1440429688 , 5.7872772217
21.1161041260 , 0.0465929694 , 5.7043256760 , 0.0049999999 , 4190.8813476563 , 6.0821857452
21.0050640106 , 0.0545518994 , 5.7110605240 , 0.0049999999 , 4176.2353515625 , 6.2323994637
21.1807193756 , 0.0588779673 , 5.7068653107 , 0.0049999999 , 4191.3076171875 , 6.8412284851
21.0809688568 , 0.0442616530 , 5.7072410583 , 0.0049999999 , 4181.2182617188 , 6.5372910500
21.1719360352 , 0.0596118718 , 5.7179574966 , 0.0049999999 , 4191.0991210938 , 5.9087839127
21.1487216949 , 0.0363480002 , 5.7321205139 , 0.0049999999 , 4191.1284179688 , 6.1053643227
21.0320377350 , 0.0575333498 , 5.7220339775 , 0.0049999999 , 4172.8286132813 , 6.9121651649
21.2051849365 , 0.0424931869 , 5.7301726341 , 0.0049999999 , 4190.4638671875 , 6.0661454201
21.0797157288 , 0.0536506325 , 5.7232112885 , 0.0049999999 , 4179.2270507813 , 6.9800286293
21.1669158936 , 0.0411565900 , 5.7264704704 , 0.0049999999 , 4186.8378906250 , 5.2533755302
21.0289020538 , 0.0471429750 , 5.7200016975 , 0.0049999999 , 4173.3984375000 , 6.5293927193
21.1399402618 , 0.0332231261 , 5.7174768448 , 0.0049999999 , 4179.5771484375 , 5.2470226288
21.2076931000 , 0.0450130850 , 5.7084889412 , 0.0049999999 , 4174.8198242188 , 7.1445550919
21.0470943451 , 0.0411490425 , 5.7112660408 , 0.0049999999 , 4178.1621093750 , 7.3435311317
21.1606445313 , 0.0344259515 , 5.6970381737 , 0.0049999999 , 4186.5219726563 , 6.8870320320
21.2227516174 , 0.0316234864 , 5.6959547997 , 0.0049999999 , 4187.7045898438 , 6.3591351509
21.0985355377 , 0.0614992417 , 5.6922931671 , 0.0049999999 , 4180.3911132813 , 6.9724984169
21.1480941772 , 0.0447223634 , 5.6846022606 , 0.0049999999 , 4180.6630859375 , 4.9687638283
21.2578811646 , 0.0537489504 , 5.6748723984 , 0.0049999999 , 4180.7973632813 , 7.3665819168
21.0853595734 , 0.0473795459 , 5.6937098503 , 0.0049999999 , 4172.0615234375 , 6.1072440147
21.2710552216 , 0.0518430173 , 5.7162804604 , 0.0049999999 , 4182.3002929688 , 5.9332461357
21.3319053650 , 0.0545234270 , 5.7136387825 , 0.0049999999 , 4186.3193359375 , 6.9030523300
21.1079463959 , 0.0386182778 , 5.7146801949 , 0.0049999999 , 4177.2612304688 , 6.4874129295
21.1411952972 , 0.0644869953 , 5.6965699196 , 0.0049999999 , 4183.3520507813 , 6.8069682121
21.2359218597 , 0.0530978478 , 5.7100629807 , 0.0049999999 , 4175.7812500000 , 5.6032052040
21.0828514099 , 0.0490289144 , 5.7344169617 , 0.0049999999 , 4178.8095703125 , 6.7205538750
21.1449584961 , 0.0465796366 , 5.7372879982 , 0.0049999999 , 4173.2260742188 , 7.5987353325
21.2352981567 , 0.0446945764 , 5.7470760345 , 0.0049999999 , 4184.3608398438 , 6.4390578270
21.1625251770 , 0.0394457914 , 5.7352499962 , 0.0049999999 , 4173.2460937500 , 6.8705863953
21.1731891632 , 0.0380021632 , 5.7342524529 , 0.0049999999 , 4173.9028320313 , 7.7079105377
21.1123371124 , 0.0422586612 , 5.7306680679 , 0.0049999999 , 4186.8696289063 , 6.8261885643
21.1079463959 , 0.0459891446 , 5.7237796783 , 0.0049999999 , 4184.6064453125 , 7.2962846756
21.0671691895 , 0.0424053930 , 5.7367496490 , 0.0049999999 , 4169.0185546875 , 5.9439892769
21.1173572540 , 0.0420523733 , 5.7531847954 , 0.0049999999 , 4176.7172851563 , 6.2035231590
21.2478446960 , 0.0492753424 , 5.7712731361 , 0.0049999999 , 4181.0297851563 , 7.1877579689
21.2221240997 , 0.0459553674 , 5.7663068771 , 0.0049999999 , 4186.8549804688 , 8.5551204681
21.1361751556 , 0.0403949320 , 5.7509703636 , 0.0049999999 , 4180.2563476563 , 6.8380675316
21.1788387299 , 0.0439447686 , 5.7451038361 , 0.0049999999 , 4175.0761718750 , 5.4318480492
21.0953998566 , 0.0399154015 , 5.7574067116 , 0.0049999999 , 4178.6533203125 , 6.2943120003
21.1851100922 , 0.0450337790 , 5.7496757507 , 0.0049999999 , 4181.6245117188 , 5.6379890442
21.0608978271 , 0.0572736524 , 5.7428402901 , 0.0049999999 , 4175.9296875000 , 7.1893649101
21.1788387299 , 0.0599029176 , 5.7401070595 , 0.0049999999 , 4187.6660156250 , 6.0160346031
21.1261405945 , 0.0509120971 , 5.7487583160 , 0.0049999999 , 4180.0097656250 , 9.0825223923
21.2534885406 , 0.0629072338 , 5.7470207214 , 0.0049999999 , 4190.1611328125 , 5.7993526459
20.9843616486 , 0.0525569730 , 5.7271413803 , 0.0049999999 , 4174.7680664063 , 6.2123036385
21.1549968719 , 0.0602080338 , 5.7315945625 , 0.0049999999 , 4182.4887695313 , 6.8856801987
21.1418228149 , 0.0442756861 , 5.7271776199 , 0.0049999999 , 4178.1376953125 , 7.8691325188
21.2729377747 , 0.0344800428 , 5.7253999710 , 0.0049999999 , 4188.1796875000 , 6.9707312584
21.0539951324 , 0.0474450476 , 5.7284402847 , 0.0049999999 , 4189.2480468750 , 7.6367559433
21.1480941772 , 0.0553768687 , 5.7352056503 , 0.0049999999 , 4177.8491210938 , 6.2236270905
21.1744441986 , 0.0367473960 , 5.7224907875 , 0.0049999999 , 4177.7080078125 , 7.8348550797
21.0922641754 , 0.0410886183 , 5.7238683701 , 0.0049999999 , 4177.6943359375 , 7.4230184555
21.0684242249 , 0.0473139472 , 5.7252302170 , 0.0049999999 , 4173.1875000000 , 6.8821001053
21.1719360352 , 0.0638918653 , 5.7126584053 , 0.0049999999 , 4189.6987304688 , 9.1840658188
21.1286487579 , 0.0426463969 , 5.7142863274 , 0.0049999999 , 4186.7890625000 , 5.4555578232
21.1480941772 , 0.0541461781 , 5.7101349831 , 0.0049999999 , 4183.0327148438 , 6.3541150093
21.2290229797 , 0.0401404090 , 5.7088403702 , 0.0049999999 , 4191.4589843750 , 5.9053182602
21.1587619781 , 0.0605680421 , 5.7060880661 , 0.0049999999 , 4184.2700195313 , 7.0629577637
21.2058124542 , 0.0543979704 , 5.7078847885 , 0.0049999999 , 4189.9423828125 , 7.7900505066
21.0759525299 , 0.0748389810 , 5.7090134621 , 0.0049999999 , 4170.2724609375 , 6.6364541054
21.2428245544 , 0.0455685258 , 5.7282218933 , 0.0049999999 , 4190.0561523438 , 6.2816171646
21.0979099274 , 0.0318583176 , 5.7295141220 , 0.0049999999 , 4177.7475585938 , 6.4803547859
21.2378063202 , 0.0499203093 , 5.7426438332 , 0.0049999999 , 4183.4160156250 , 5.9286441803
21.2058124542 , 0.0389784910 , 5.7462787628 , 0.0049999999 , 4186.0292968750 , 6.7007856369
21.0903835297 , 0.0418895856 , 5.7421026230 , 0.0049999999 , 4180.8452148438 , 7.4302930832
21.0903835297 , 0.0360132307 , 5.7466473579 , 0.0049999999 , 4183.4863281250 , 5.1677684784
21.0997905731 , 0.0430595018 , 5.7462191582 , 0.0049999999 , 4176.3110351563 , 5.2441678047
21.2133407593 , 0.0466196276 , 5.7408280373 , 0.0049999999 , 4184.2768554688 , 4.9612326622
21.2478446960 , 0.0563056692 , 5.7418370247 , 0.0049999999 , 4186.5014648438 , 7.5362405777
21.0985355377 , 0.0497582927 , 5.7249178886 , 0.0049999999 , 4180.8828125000 , 7.3714146614
21.1813430786 , 0.0688519031 , 5.7223896980 , 0.0049999999 , 4190.7373046875 , 6.6354298592
21.1424503326 , 0.0668051839 , 5.7112011909 , 0.0049999999 , 4181.5083007813 , 5.0287714005
21.1368026733 , 0.0751082376 , 5.7049164772 , 0.0049999999 , 4190.1059570313 , 6.8518400192
21.0972824097 , 0.0558904521 , 5.6819214821 , 0.0049999999 , 4178.1625976563 , 6.5168843269
21.1756992340 , 0.0462719128 , 5.6819834709 , 0.0049999999 , 4184.4868164063 , 5.6306300163
21.1060657501 , 0.0396107845 , 5.6857023239 , 0.0049999999 , 4179.7734375000 , 5.0855598450
21.1819744110 , 0.0609259196 , 5.6955204010 , 0.0049999999 , 4179.1137695313 , 5.6369290352
21.0320377350 , 0.0509730615 , 5.7108278275 , 0.0049999999 , 4179.0087890625 , 6.6018867493
21.1989097595 , 0.0431675538 , 5.7076325417 , 0.0049999999 , 4181.9101562500 , 6.7698926926
21.1255130768 , 0.0392167941 , 5.6953554153 , 0.0049999999 , 4190.0795898438 , 6.3290719986
21.1769523621 , 0.0429439396 , 5.6995682716 , 0.0049999999 , 4185.3852539063 , 6.7158312798
21.1324119568 , 0.0431819372 , 5.6944465637 , 0.0049999999 , 4185.1191406250 , 6.7561721802
21.0859889984 , 0.0315251239 , 5.6908140182 , 0.0049999999 , 4173.9101562500 , 6.2823286057
21.1706809998 , 0.0416740179 , 5.6991438866 , 0.0049999999 , 4178.1616210938 , 5.2535266876
21.1926383972 , 0.0297302958 , 5.6904020309 , 0.0049999999 , 4179.4575195313 , 4.9999670982
21.1054382324 , 0.0530276075 , 5.7070760727 , 0.0049999999 , 4182.3554687500 , 8.8560810089
21.1932659149 , 0.0360649340 , 5.7002267838 , 0.0049999999 , 4177.2348632813 , 6.9141659737
21.2509803772 , 0.0736003593 , 5.7011446953 , 0.0049999999 , 4188.7397460938 , 6.6989789009
21.2503528595 , 0.0597939454 , 5.7002611160 , 0.0049999999 , 4188.8583984375 , 6.5965270996
21.1255130768 , 0.0691220239 , 5.7121644020 , 0.0049999999 , 4178.0795898438 , 6.7301230431
21.1989097595 , 0.0505447611 , 5.7033410072 , 0.0049999999 , 4181.6601562500 , 6.5792713165
21.2258872986 , 0.0532088615 , 5.6979641914 , 0.0049999999 , 4191.1279296875 , 7.4346661568
21.1606445313 , 0.0789545476 , 5.7083878517 , 0.0049999999 , 4178.1420898438 , 7.4900960922
21.1462135315 , 0.0487111621 , 5.7082452774 , 0.0049999999 , 4180.8056640625 , 6.4377903938
21.0784606934 , 0.0681309253 , 5.7003021240 , 0.0049999999 , 4172.3500976563 , 9.1674699783
21.1023025513 , 0.0373509526 , 5.7069506645 , 0.0049999999 , 4179.9755859375 , 6.6357884407
21.0351753235 , 0.0546087995 , 5.7009687424 , 0.0049999999 , 4171.9404296875 , 5.8395619392
21.1681728363 , 0.0575441457 , 5.6958293915 , 0.0049999999 , 4181.9916992188 , 4.9196381569
21.1731891632 , 0.0350074396 , 5.7209963799 , 0.0049999999 , 4182.1064453125 , 5.2491631508
21.1016750336 , 0.0482692271 , 5.7247209549 , 0.0049999999 , 4175.3535156250 , 6.2395019531
21.1625251770 , 0.0757997334 , 5.7273406982 , 0.0049999999 , 4190.6630859375 , 7.5715217590
21.0847358704 , 0.0520880520 , 5.7178544998 , 0.0049999999 , 4178.7675781250 , 5.8870139122
21.1117095947 , 0.0576843023 , 5.7121257782 , 0.0049999999 , 4185.4062500000 , 8.1078090668
21.0947704315 , 0.0459080376 , 5.7097778320 , 0.0049999999 , 4178.5800781250 , 5.8811750412
21.2459621429 , 0.0470902398 , 5.7085189819 , 0.0049999999 , 4187.6523437500 , 7.1160907745
21.2522354126 , 0.0558237284 , 5.7070202827 , 0.0049999999 , 4184.3461914063 , 6.1232566833
21.1800918579 , 0.0427409634 , 5.7169046402 , 0.0049999999 , 4183.1850585938 , 5.7653689384
21.2371788025 , 0.0754588917 , 5.7199392319 , 0.0049999999 , 4191.5063476563 , 6.4796471596
21.1631526947 , 0.0430811308 , 5.7236475945 , 0.0049999999 , 4188.2705078125 , 7.3621139526
21.2672920227 , 0.0598873608 , 5.7192926407 , 0.0049999999 , 4187.1049804688 , 7.1437749863
21.0797157288 , 0.0715939626 , 5.7201352119 , 0.0049999999 , 4185.8149414063 , 4.8039588928
21.1537418365 , 0.0577004515 , 5.7177186012 , 0.0049999999 , 4179.2089843750 , 7.3098230362
21.1719360352 , 0.0360046029 , 5.7140784264 , 0.0049999999 , 4180.2094726563 , 6.7147331238
21.0577583313 , 0.0586877689 , 5.7053079605 , 0.0049999999 , 4179.1860351563 , 8.2192811966
21.0163536072 , 0.0513312817 , 5.6970486641 , 0.0049999999 , 4179.6474609375 , 5.1141438484
21.1085739136 , 0.0506123081 , 5.6826548576 , 0.0049999999 , 4179.5595703125 , 6.5535383224
21.1681728363 , 0.0513131283 , 5.6799573898 , 0.0049999999 , 4186.3505859375 , 5.6449894905
21.1324119568 , 0.0436611585 , 5.6887626648 , 0.0049999999 , 4187.4350585938 , 6.3721208572
21.0301570892 , 0.0454046614 , 5.6875300407 , 0.0049999999 , 4179.1567382813 , 6.4324054718
21.0571346283 , 0.0547110811 , 5.6886177063 , 0.0049999999 , 4181.0507812500 , 7.8084049225
21.1631526947 , 0.0528516136 , 5.7059588432 , 0.0049999999 , 4187.1044921875 , 6.4683427811
21.0452117920 , 0.0460566320 , 5.7058148384 , 0.0049999999 , 4179.9018554688 , 6.0049514771
21.2271423340 , 0.0630305335 , 5.7055625916 , 0.0049999999 , 4189.8432617188 , 8.0380411148
21.0627784729 , 0.0477647223 , 5.7058243752 , 0.0049999999 , 4173.9184570313 , 6.5026516914
21.1299037933 , 0.0679620579 , 5.7060604095 , 0.0049999999 , 4184.8320312500 , 7.1460299492
21.1342945099 , 0.0485003032 , 5.7022428513 , 0.0049999999 , 4182.5380859375 , 5.8130078316
21.1267681122 , 0.0368992090 , 5.6916036606 , 0.0049999999 , 4175.0742187500 , 6.9076771736
21.1819744110 , 0.0548924282 , 5.6971688271 , 0.0049999999 , 4191.3066406250 , 7.2987179756
21.2785854340 , 0.0504955836 , 5.6942400932 , 0.0049999999 , 4191.6660156250 , 7.1838922501
21.1286487579 , 0.0559293367 , 5.7023496628 , 0.0049999999 , 4174.6127929688 , 5.7400856018
21.1223754883 , 0.0424346775 , 5.7002468109 , 0.0049999999 , 4174.6215820313 , 6.4323277473
21.2459621429 , 0.0681491643 , 5.6988425255 , 0.0049999999 , 4187.9204101563 , 4.7676000595
21.0326652527 , 0.0375995748 , 5.6891536713 , 0.0049999999 , 4174.0854492188 , 7.0795574188
21.1368026733 , 0.0567397475 , 5.6908121109 , 0.0049999999 , 4181.9443359375 , 6.2549033165
21.1575050354 , 0.0335394554 , 5.6894965172 , 0.0049999999 , 4182.5068359375 , 7.0589890480
21.0677967072 , 0.0498393662 , 5.7044296265 , 0.0049999999 , 4182.0278320313 , 6.7202887535
21.0602703094 , 0.0646024719 , 5.6950368881 , 0.0049999999 , 4175.6259765625 , 6.1518774033
21.1506061554 , 0.0643182024 , 5.7128343582 , 0.0049999999 , 4187.0356445313 , 7.1408715248
21.1487216949 , 0.0503785871 , 5.7107820511 , 0.0049999999 , 4181.8178710938 , 5.8732624054
21.0238857269 , 0.0396578014 , 5.7002654076 , 0.0049999999 , 4176.5263671875 , 6.0939311981
21.0765800476 , 0.0364162922 , 5.6860389709 , 0.0049999999 , 4175.0200195313 , 7.1382164955
21.2120876312 , 0.0405560657 , 5.6811709404 , 0.0049999999 , 4190.0869140625 , 6.6016697884
21.2033004761 , 0.0474581383 , 5.6835060120 , 0.0049999999 , 4178.0854492188 , 5.5404787064
21.1299037933 , 0.0568545833 , 5.6846303940 , 0.0049999999 , 4191.3588867188 , 7.4855756760
21.1299037933 , 0.0307672936 , 5.6913809776 , 0.0049999999 , 4174.5395507813 , 6.2009625435
21.1110820770 , 0.0491743945 , 5.6957468987 , 0.0049999999 , 4187.6337890625 , 7.9092698097
21.1794624329 , 0.0581027344 , 5.6956472397 , 0.0049999999 , 4189.8808593750 , 6.9221692085
21.1349239349 , 0.0372593738 , 5.6881098747 , 0.0049999999 , 4183.5463867188 , 5.9253568649
21.1869907379 , 0.0602956638 , 5.6920700073 , 0.0049999999 , 4183.4697265625 , 5.3113031387
21.1110820770 , 0.0347223878 , 5.6946582794 , 0.0049999999 , 4182.0278320313 , 7.1990652084
21.1600170135 , 0.0713375658 , 5.6891727448 , 0.0049999999 , 4183.3525390625 , 5.5648984909
21.1813430786 , 0.0423320904 , 5.6931490898 , 0.0049999999 , 4182.4702148438 , 4.6905412674
21.0972824097 , 0.0398842655 , 5.6886692047 , 0.0049999999 , 4184.2124023438 , 8.1893177032
21.0853595734 , 0.0326098427 , 5.7029523849 , 0.0049999999 , 4178.9780273438 , 6.1881089211
21.1267681122 , 0.0368992090 , 5.6959052086 , 0.0049999999 , 4184.6650390625 , 6.1349544525
21.0583858490 , 0.0804547146 , 5.7060461044 , 0.0049999999 , 4174.8447265625 , 5.6523723602
21.1731891632 , 0.0438102819 , 5.6911191940 , 0.0049999999 , 4182.1489257813 , 5.4015655518
21.1863651276 , 0.0459148027 , 5.6928253174 , 0.0049999999 , 4190.2514648438 , 7.6963582039
21.1129646301 , 0.0612512976 , 5.6937503815 , 0.0049999999 , 4184.9916992188 , 4.7663083076
21.2007923126 , 0.0409675054 , 5.6944603920 , 0.0049999999 , 4187.1704101563 , 9.8146972656
21.1618976593 , 0.0435329303 , 5.6969313622 , 0.0049999999 , 4183.9956054688 , 6.9350929260
21.0859889984 , 0.0283178277 , 5.6989111900 , 0.0049999999 , 4180.6665039063 , 5.9533591270
21.1299037933 , 0.0452813692 , 5.6989831924 , 0.0049999999 , 4182.1191406250 , 8.2583522797
21.0583858490 , 0.0488321520 , 5.6839079857 , 0.0049999999 , 4178.6313476563 , 6.7087531090
21.1524887085 , 0.0608596168 , 5.6819396019 , 0.0049999999 , 4187.5151367188 , 6.1811046600
21.1280212402 , 0.0498767421 , 5.6867618561 , 0.0049999999 , 4178.0043945313 , 6.9952378273
21.0132179260 , 0.0370420180 , 5.6791357994 , 0.0049999999 , 4177.2377929688 , 7.4556708336
21.0941467285 , 0.0382871293 , 5.6782550812 , 0.0049999999 , 4178.3706054688 , 6.9236087799
21.1863651276 , 0.0566575862 , 5.6847882271 , 0.0049999999 , 4184.1899414063 , 5.1968040466
21.2999114990 , 0.0573549345 , 5.7009248734 , 0.0049999999 , 4187.9360351563 , 7.0962057114
21.0571346283 , 0.0521535985 , 5.7005515099 , 0.0049999999 , 4178.6601562500 , 5.9494333267
21.2007923126 , 0.0437038168 , 5.7014365196 , 0.0049999999 , 4181.6791992188 , 5.9897065163
21.1838550568 , 0.0611650348 , 5.7002797127 , 0.0049999999 , 4182.1791992188 , 7.8240380287
21.1662883759 , 0.0615244880 , 5.7009472847 , 0.0049999999 , 4187.3256835938 , 6.6695914268
21.0445842743 , 0.0504278839 , 5.7067990303 , 0.0049999999 , 4176.7294921875 , 6.7121744156
21.0502319336 , 0.0378957689 , 5.6965584755 , 0.0049999999 , 4174.1826171875 , 5.5501289368
21.1085739136 , 0.0507348850 , 5.6869759560 , 0.0049999999 , 4178.2587890625 , 6.3511967659
21.1161041260 , 0.0389146954 , 5.6909279823 , 0.0049999999 , 4175.6547851563 , 5.6339778900
21.1004180908 , 0.0485834815 , 5.7104802132 , 0.0049999999 , 4180.2216796875 , 6.9540047646
21.0590133667 , 0.0581241101 , 5.7174539566 , 0.0049999999 , 4171.4091796875 , 4.6143517494
21.0332927704 , 0.0358576626 , 5.7211666107 , 0.0049999999 , 4171.2622070313 , 6.5394105911
21.1869907379 , 0.0636727437 , 5.7030181885 , 0.0049999999 , 4180.9550781250 , 6.0963916779
